"cluster","genes","expressions"
"COVID","Terminal_exhaustion",0.240442169725022
"COVID","Terminal_exhaustion",0.300315347504615
"COVID","Terminal_exhaustion",0.316961233898859
"COVID","Terminal_exhaustion",0.24674017261033
"COVID","Terminal_exhaustion",0.19398359053347
"COVID","Terminal_exhaustion",0.323357353325651
"COVID","Terminal_exhaustion",0.241366198923225
"COVID","Terminal_exhaustion",0.146526320820394
"COVID","Terminal_exhaustion",0.381956449443801
"COVID","Terminal_exhaustion",0.196693816078704
"COVID","Terminal_exhaustion",0.386522211078008
"COVID","Terminal_exhaustion",0.169142628442839
"COVID","Terminal_exhaustion",0.23969148131146
"COVID","Terminal_exhaustion",0.331076971058046
"COVID","Terminal_exhaustion",0.228244335692094
"COVID","Terminal_exhaustion",0.133978024233619
"COVID","Terminal_exhaustion",0.272701110438794
"COVID","Terminal_exhaustion",0.324757285512934
"COVID","Terminal_exhaustion",0.281024746169421
"Healthy","Cytotoxicity",0.739293222237567
"Healthy","Cytotoxicity",0.631561499618991
"Healthy","Cytotoxicity",0.228294964701535
"Healthy","Cytotoxicity",0.151135348828333
"Healthy","Cytotoxicity",0.275694501794331
"Healthy","Cytotoxicity",0.770849637097393
"Healthy","Cytotoxicity",0.766085101812211
"Healthy","Cytotoxicity",0.741952716807268
"Healthy","Cytotoxicity",0.751515291012598
"Healthy","Cytotoxicity",0.764895886080805
"Healthy","Cytotoxicity",0.770788258220933
"Healthy","Cytotoxicity",0.765202780463104
"Healthy","Cytotoxicity",0.764635025855852
"Healthy","Cytotoxicity",0.782365848793138
"Healthy","Cytotoxicity",0.774095045190198
"Healthy","Cytotoxicity",0.76080651843668
"Healthy","Cytotoxicity",0.762801331921619
"Healthy","Cytotoxicity",0.615490161019804
"Healthy","Cytotoxicity",0.731758965152143
"Healthy","Cytotoxicity",0.738625726956068
"Healthy","Cytotoxicity",0.706777762433059
"Healthy","Cytotoxicity",0.724815479752643
"Healthy","Cytotoxicity",0.70811665259385
"Healthy","Cytotoxicity",0.615386172054335
"Healthy","Cytotoxicity",0.448754460441099
"Healthy","Cytotoxicity",0.6566919042704
"Healthy","Cytotoxicity",0.771509460019334
"Healthy","Cytotoxicity",0.751285120225874
"Healthy","Cytotoxicity",0.750753490058505
"Healthy","Cytotoxicity",0.769292148107229
"Healthy","Cytotoxicity",0.746059519009064
"Healthy","Cytotoxicity",0.711253742581241
"Healthy","Cytotoxicity",0.766307600239378
"Healthy","Cytotoxicity",0.75202166674339
"Healthy","Cytotoxicity",0.428582520879326
"Healthy","Cytotoxicity",0.437099636504123
"Healthy","Cytotoxicity",0.765716828553453
"Healthy","Cytotoxicity",0.769506974174838
"Healthy","Cytotoxicity",0.769299820466786
"Healthy","Cytotoxicity",0.775660206539919
"Healthy","Cytotoxicity",0.637224924726277
"Healthy","Cytotoxicity",0.356616600199089
"Healthy","Cytotoxicity",0.791572680262088
"Healthy","Cytotoxicity",0.738541331000936
"Healthy","Cytotoxicity",0.760982982706502
"Healthy","Cytotoxicity",0.702406665659
"Healthy","Cytotoxicity",0.776105203394252
"Healthy","Cytotoxicity",0.750026853258451
"Healthy","Cytotoxicity",0.723986864920438
"Healthy","Cytotoxicity",0.772315057772867
"Healthy","Cytotoxicity",0.782741794411453
"Healthy","Cytotoxicity",0.799644002516534
"Healthy","Cytotoxicity",0.615713853269511
"Healthy","Cytotoxicity",0.735257561110344
"Healthy","Cytotoxicity",0.715080723775835
"Healthy","Cytotoxicity",0.73143672605073
"Healthy","Cytotoxicity",0.758619895962804
"Healthy","Cytotoxicity",0.740904417744633
"Healthy","Cytotoxicity",0.736600224032899
"Healthy","Cytotoxicity",0.815495097362243
"Healthy","Cytotoxicity",0.732137914420065
"Healthy","Cytotoxicity",0.600623639397547
"Healthy","Cytotoxicity",0.744571805613098
"Healthy","Cytotoxicity",0.554758488318308
"Healthy","Cytotoxicity",0.370260493744065
"Healthy","Cytotoxicity",0.739423652350044
"Healthy","Cytotoxicity",0.807009467691694
"Healthy","Cytotoxicity",0.759341097761205
"Healthy","Cytotoxicity",0.738065644708374
"Healthy","Cytotoxicity",0.817443876689837
"Healthy","Cytotoxicity",0.653201675643327
"Healthy","Cytotoxicity",0.765870275744603
"Healthy","Cytotoxicity",0.729104328745262
"Healthy","Cytotoxicity",0.606805843599492
"Healthy","Cytotoxicity",0.7599011800089
"Healthy","Cytotoxicity",0.666984224936129
"Healthy","Cytotoxicity",0.602131981464659
"Healthy","Cytotoxicity",0.58828083821818
"Healthy","Cytotoxicity",0.662646350258559
"Healthy","Cytotoxicity",0.513706468841462
"Healthy","Cytotoxicity",0.576957028698357
"Healthy","Cytotoxicity",0.769798523838021
"Healthy","Cytotoxicity",0.757706885175467
"Healthy","Cytotoxicity",0.695824858671826
"Healthy","Cytotoxicity",0.687765655449677
"Healthy","Cytotoxicity",0.671989568735862
"Healthy","Cytotoxicity",0.688187635225337
"Healthy","Cytotoxicity",0.696174561524651
"Healthy","Cytotoxicity",0.696220595681996
"Healthy","Cytotoxicity",0.70091607973116
"Healthy","Cytotoxicity",0.696734643772346
"Healthy","Cytotoxicity",0.747817213705903
"Healthy","Cytotoxicity",0.720066289186576
"Healthy","Cytotoxicity",0.742085961116482
"Healthy","Cytotoxicity",0.759878162930228
"Healthy","Cytotoxicity",0.747755834829444
"Healthy","Cytotoxicity",0.659230148007949
"Healthy","Cytotoxicity",0.736600224032899
"Healthy","Cytotoxicity",0.739592444260308
"Healthy","Cytotoxicity",0.68309427122257
"Healthy","Cytotoxicity",0.743743190780893
"Healthy","Cytotoxicity",0.74284552471267
"Healthy","Cytotoxicity",0.711987442641324
"Healthy","Cytotoxicity",0.748507726066074
"Healthy","Cytotoxicity",0.367900210325974
"Healthy","Cytotoxicity",0.688557169875275
"Healthy","Cytotoxicity",0.752305544047016
"Healthy","Cytotoxicity",0.766376651475395
"Healthy","Cytotoxicity",0.741763722015069
"Healthy","Cytotoxicity",0.738011938191471
"Healthy","Cytotoxicity",0.73137534717427
"Healthy","Cytotoxicity",0.164821153202177
"Healthy","Cytotoxicity",0.302968703836718
"Healthy","Cytotoxicity",0.203753927212593
"Healthy","Cytotoxicity",0.526136496656292
"Healthy","Cytotoxicity",0.633580739812969
"Healthy","Cytotoxicity",0.389519082648949
"Healthy","Cytotoxicity",0.335845332414802
"Healthy","Cytotoxicity",0.274910888515999
"Healthy","Cytotoxicity",0.271766055037334
"Healthy","Cytotoxicity",0.672074629466593
"Healthy","Cytotoxicity",0.414556489987194
"Healthy","Cytotoxicity",0.396671784762551
"Healthy","Cytotoxicity",0.694010956129448
"Healthy","Cytotoxicity",0.512379404222129
"Healthy","Cytotoxicity",0.159874760281086
"Healthy","Cytotoxicity",0.471054534609659
"Healthy","Cytotoxicity",0.693941904893431
"Healthy","Cytotoxicity",0.383618816703658
"Healthy","Cytotoxicity",0.694793536804309
"Healthy","Cytotoxicity",0.544230638858129
"Healthy","Cytotoxicity",0.451158650658242
"Healthy","Cytotoxicity",0.699235832988077
"Healthy","Cytotoxicity",0.357201401435307
"Healthy","Cytotoxicity",0.704514416363608
"Healthy","Cytotoxicity",0.258875561639748
"Healthy","Cytotoxicity",0.351241320524909
"Healthy","Cytotoxicity",0.201218029929087
"Healthy","Cytotoxicity",0.274020544241985
"Healthy","Cytotoxicity",0.596038562320272
"Healthy","Cytotoxicity",0.720281115254185
"Healthy","Cytotoxicity",0.605252653315467
"Healthy","Cytotoxicity",0.538757071765399
"Healthy","Cytotoxicity",0.637172470701022
"Healthy","Cytotoxicity",0.531731644880559
"Healthy","Cytotoxicity",0.438841066683615
"Healthy","Cytotoxicity",0.717125660086077
"Healthy","Cytotoxicity",0.474176862340861
"Healthy","Cytotoxicity",0.740029768755083
"Healthy","Cytotoxicity",0.498429732221998
"Healthy","Cytotoxicity",0.687885280371833
"Healthy","Cytotoxicity",0.37397138687157
"Healthy","Cytotoxicity",0.214522301385046
"Healthy","Cytotoxicity",0.206999029890776
"Healthy","Cytotoxicity",0.743896637972042
"Healthy","Cytotoxicity",0.671721237474267
"Healthy","Cytotoxicity",0.671985803592127
"Healthy","Cytotoxicity",0.714887446485292
"Healthy","Cytotoxicity",0.726618484248646
"Healthy","Cytotoxicity",0.445776156331478
"Healthy","Cytotoxicity",0.520651874682375
"Healthy","Cytotoxicity",0.472817436433372
"Healthy","Cytotoxicity",0.161956433345225
"Healthy","Cytotoxicity",0.58490903144582
"Healthy","Cytotoxicity",0.50990503917235
"Healthy","Cytotoxicity",0.715584429446715
"Healthy","Cytotoxicity",0.314326710585986
"Healthy","Cytotoxicity",0.568578375001691
"Healthy","Cytotoxicity",0.216578959726075
"Healthy","Cytotoxicity",0.531332128017365
"Healthy","Cytotoxicity",0.342786024724104
"Healthy","Cytotoxicity",0.487972264297388
"Healthy","Cytotoxicity",0.233236225407274
"Healthy","Cytotoxicity",0.601594859075646
"Healthy","Cytotoxicity",0.451052568984757
"Healthy","Cytotoxicity",0.196378880571736
"Healthy","Cytotoxicity",0.48565188836524
"Healthy","Cytotoxicity",0.335498963527654
"Healthy","Cytotoxicity",0.730155442004634
"Healthy","Cytotoxicity",0.541825166048886
"Healthy","Cytotoxicity",0.606038799102341
"Healthy","Cytotoxicity",0.24275393022556
"Healthy","Cytotoxicity",0.596072869774579
"Healthy","Cytotoxicity",0.724830824471758
"Healthy","Cytotoxicity",0.727700286946247
"Healthy","Cytotoxicity",0.736285657291043
"Healthy","Cytotoxicity",0.73092267796038
"Healthy","Cytotoxicity",0.731551811444092
"Healthy","Cytotoxicity",0.721616105817183
"Healthy","Cytotoxicity",0.706208508913918
"Healthy","Cytotoxicity",0.726004695484049
"Healthy","Cytotoxicity",0.47584328008155
"Healthy","Cytotoxicity",0.722529116604521
"Healthy","Cytotoxicity",0.246843437777477
"Healthy","Cytotoxicity",0.227250492564636
"Healthy","Cytotoxicity",0.323820332394315
"Healthy","Cytotoxicity",0.720503613681352
"Healthy","Cytotoxicity",0.294775087498169
"Healthy","Cytotoxicity",0.557424812449191
"Healthy","Cytotoxicity",0.257973124603011
"Healthy","Cytotoxicity",0.489883655726576
"Healthy","Cytotoxicity",0.728375454587304
"Healthy","Cytotoxicity",0.699312556583652
"Healthy","Cytotoxicity",0.518513293642912
"Healthy","Cytotoxicity",0.65491457844069
"Healthy","Cytotoxicity",0.620743300642757
"Healthy","Cytotoxicity",0.473024894001866
"Healthy","Cytotoxicity",0.716989673004036
"Healthy","Cytotoxicity",0.664161107669131
"Healthy","Cytotoxicity",0.728613297733585
"Healthy","Cytotoxicity",0.206087377157947
"Healthy","Cytotoxicity",0.719467845141095
"Healthy","Cytotoxicity",0.645499727754167
"Healthy","Cytotoxicity",0.32757581076072
"Healthy","Cytotoxicity",0.721792570087005
"Healthy","Cytotoxicity",0.77375746136967
"Healthy","Cytotoxicity",0.784644539581703
"Healthy","Cytotoxicity",0.803495527014378
"Healthy","Cytotoxicity",0.801508385888996
"Healthy","Cytotoxicity",0.773849529684359
"Healthy","Cytotoxicity",0.761635133268886
"Healthy","Cytotoxicity",0.761052033942519
"Healthy","Cytotoxicity",0.707353189399868
"Healthy","Cytotoxicity",0.797457380042658
"Healthy","Cytotoxicity",0.802007089260231
"Healthy","Cytotoxicity",0.762486765179763
"Healthy","Cytotoxicity",0.74655894673848
"Healthy","Cytotoxicity",0.747425923368473
"Healthy","Cytotoxicity",0.775921066764873
"Healthy","Cytotoxicity",0.779810953060504
"Healthy","Cytotoxicity",0.714066504012644
"Healthy","Cytotoxicity",0.703325200632202
"Healthy","Cytotoxicity",0.710759717043379
"Healthy","Cytotoxicity",0.715086927833786
"Healthy","Cytotoxicity",0.681604750725038
"Healthy","Cytotoxicity",0.401409367606896
"Healthy","Cytotoxicity",0.537434936470025
"Healthy","Cytotoxicity",0.600980734815933
"Healthy","Cytotoxicity",0.53726035743888
"Healthy","Cytotoxicity",0.547861860793922
"Healthy","Cytotoxicity",0.549334157714588
"Healthy","Cytotoxicity",0.483421839351005
"Healthy","Cytotoxicity",0.698236559659071
"Healthy","Cytotoxicity",0.555978065306195
"Healthy","Cytotoxicity",0.721823259525234
"Healthy","Cytotoxicity",0.581803198929117
"Healthy","Cytotoxicity",0.558188921398836
"Healthy","Cytotoxicity",0.508323724193073
"Healthy","Cytotoxicity",0.500863930332853
"Healthy","Cytotoxicity",0.445059771237874
"Healthy","Cytotoxicity",0.647592316832229
"Healthy","Cytotoxicity",0.454134584366949
"Healthy","Cytotoxicity",0.540886107859349
"Healthy","Cytotoxicity",0.507295528570873
"Healthy","Cytotoxicity",0.705358375914929
"Healthy","Cytotoxicity",0.483020059004746
"Healthy","Cytotoxicity",0.70202789247982
"Healthy","Cytotoxicity",0.715470545811659
"Healthy","Cytotoxicity",0.475349935824122
"Healthy","Cytotoxicity",0.310277734399843
"Healthy","Cytotoxicity",0.726119780877411
"Healthy","Cytotoxicity",0.706945495867684
"Healthy","Cytotoxicity",0.612831465863783
"Healthy","Cytotoxicity",0.683020639057746
"Healthy","Cytotoxicity",0.601477987776768
"Healthy","Cytotoxicity",0.658942326472401
"Healthy","Cytotoxicity",0.495814704832355
"Healthy","Cytotoxicity",0.590040371957036
"Healthy","Cytotoxicity",0.599567809858003
"Healthy","Cytotoxicity",0.700026086022495
"Healthy","Cytotoxicity",0.711442557043993
"Healthy","Cytotoxicity",0.720196719299053
"Healthy","Cytotoxicity",0.740543816845433
"Healthy","Cytotoxicity",0.719552241096227
"Healthy","Cytotoxicity",0.349238983106534
"Healthy","Cytotoxicity",0.731705258635241
"Healthy","Cytotoxicity",0.736815050100508
"Healthy","Cytotoxicity",0.726894689192714
"Healthy","Cytotoxicity",0.574794518395398
"Healthy","Cytotoxicity",0.601514159587521
"Healthy","Cytotoxicity",0.742477251453912
"Healthy","Cytotoxicity",0.676864783186278
"Healthy","Cytotoxicity",0.264584295299106
"Healthy","Cytotoxicity",0.511176098173122
"Healthy","Cytotoxicity",0.731168193466219
"Healthy","Cytotoxicity",0.767680952600163
"Healthy","Cytotoxicity",0.738661303264067
"Healthy","Cytotoxicity",0.750924519326674
"Healthy","Cytotoxicity",0.812717703202443
"Healthy","Cytotoxicity",0.769192407432982
"Healthy","Cytotoxicity",0.158884951271874
"Healthy","Cytotoxicity",0.125770679519193
"Healthy","Cytotoxicity",0.128507884360142
"Healthy","Cytotoxicity",0.108191770244063
"Healthy","Cytotoxicity",0.324209785007942
"Healthy","Cytotoxicity",0.189791890310057
"Healthy","Cytotoxicity",0.410589797994863
"Healthy","Cytotoxicity",0.107781960194901
"Healthy","Cytotoxicity",0.769246113949884
"Healthy","Cytotoxicity",0.16126574684016
"Healthy","Cytotoxicity",0.235227259827877
"Healthy","Cytotoxicity",0.37866445481552
"Healthy","Cytotoxicity",0.241831159062932
"Healthy","Cytotoxicity",0.319039686361734
"Healthy","Cytotoxicity",0.36055951654592
"Healthy","Cytotoxicity",0.157742385650835
"Healthy","Cytotoxicity",0.350697158902187
"Healthy","Cytotoxicity",0.323851956065665
"Healthy","Cytotoxicity",0.739093740889073
"Healthy","Cytotoxicity",0.35640582981619
"Healthy","Cytotoxicity",0.737620647854041
"Healthy","Cytotoxicity",0.76548665776673
"Healthy","Cytotoxicity",0.768793444735994
"Healthy","Cytotoxicity",0.765110712148414
"Healthy","Cytotoxicity",0.238079887505537
"Healthy","Cytotoxicity",0.756525341803618
"Healthy","Cytotoxicity",0.778153723396093
"Healthy","Cytotoxicity",0.761121085178536
"Healthy","Cytotoxicity",0.785603584526385
"Healthy","Cytotoxicity",0.734037655940708
"Healthy","Cytotoxicity",0.448654581998688
"Healthy","Cytotoxicity",0.0990368846769099
"Healthy","Cytotoxicity",0.318266578009455
"Healthy","Cytotoxicity",0.770243520692354
"Healthy","Cytotoxicity",0.784659884300818
"Healthy","Cytotoxicity",0.777823811935123
"Healthy","Cytotoxicity",0.755873191241234
"Healthy","Cytotoxicity",0.76077582899845
"Healthy","Cytotoxicity",0.730815264926576
"Healthy","Cytotoxicity",0.783846614187727
"Healthy","Cytotoxicity",0.379513750815292
"Healthy","Cytotoxicity",0.325778558529885
"Healthy","Cytotoxicity",0.755504917982476
"Healthy","Cytotoxicity",0.484024431691385
"Healthy","Cytotoxicity",0.398266246506916
"Healthy","Cytotoxicity",0.412522910015113
"Healthy","Cytotoxicity",0.287888609668534
"Healthy","Cytotoxicity",0.278673886969283
"Healthy","Cytotoxicity",0.404005365849913
"Healthy","Cytotoxicity",0.602471732743454
"Healthy","Cytotoxicity",0.377514052437257
"Healthy","Cytotoxicity",0.517580240238359
"Healthy","Cytotoxicity",0.541501820497686
"Healthy","Cytotoxicity",0.321991220541389
"Healthy","Cytotoxicity",0.558313805690769
"Healthy","Cytotoxicity",0.330186702978853
"Healthy","Cytotoxicity",0.414652227188975
"Healthy","Cytotoxicity",0.551776365810601
